,Relevance,Tags,Heading,Seg,Sentence
92,1,"['probability', 'event', 'outcomes']", Products of sample spaces,seg_23,"since there are five outcomes in the event a, each having probability (1−p)4 ·p."
93,1,"['probability of the event', 'probability', 'event', 'experiments']", Products of sample spaces,seg_23,quick exercise 2.6 what is the probability of the event b “exactly two experiments were successful”?
94,1,"['sample', 'experiment', 'sample space']", Products of sample spaces,seg_23,"in general, when we perform an experiment n times, then the corresponding sample space is"
95,1,"['sample', 'probabilities', 'standard', 'sample space', 'outcomes']", Products of sample spaces,seg_23,"where ωi for i = 1, . . . , n is a copy of the sample space of the original experiment. moreover, we assign probabilities to the outcomes (ω1, . . . , ωn) in the standard way described earlier, i.e.,"
96,1,['probability'], Products of sample spaces,seg_23,if each ωi has probability pi.
97,1,"['outcome', 'outcomes', 'experiment']", An infinite sample space,seg_25,we end this chapter with an example of an experiment with infinitely many outcomes. we toss a coin repeatedly until the first head turns up. the outcome
98,1,"['sample', 'experiment', 'sample space']", An infinite sample space,seg_25,of the experiment is the number of tosses it takes to have this first occurrence of a head. our sample space is the space of all positive natural numbers
99,1,"['experiment', 'probability', 'function', 'probability function']", An infinite sample space,seg_25,what is the probability function p for this experiment?
100,1,"['probability', 'event', 'outcome', 'tails']", An infinite sample space,seg_25,"suppose the coin has probability p of falling on heads and probability 1−p to fall on tails, where 0 < p < 1. we determine the probability p(n) for each n. clearly p(1) = p, the probability that we have a head right away. the event {2} corresponds to the outcome (t, h) in {h, t }×{h, t }, so we should have"
101,1,"['outcome', 'event']", An infinite sample space,seg_25,"similarly, the event {n} corresponds to the outcome (t, t, . . . , t, t, h) in the space {h, t } × · · · × {h, t }. hence we should have, in general,"
102,1,"['sample', 'probability', 'function', 'sample space', 'probability function']", An infinite sample space,seg_25,"does this define a probability function on ω = {1, 2, 3, . . .}? then we should at least have p(ω) = 1. it is not directly clear how to calculate p(ω): since the sample space is no longer finite we have to amend the definition of a probability function."
103,1,"['sample', 'disjoint', 'sample space', 'disjoint events', 'events', 'probability', 'event', 'function', 'probability function']", An infinite sample space,seg_25,"definition. a probability function on an infinite (or finite) sample space ω assigns to each event a in ω a number p(a) in [0, 1] such that (i) p(ω) = 1, and (ii) p(a1 ∪ a2 ∪ a3 ∪ · · ·) = p(a1) + p(a2) + p(a3) + · · · if a1, a2, a3, . . . are disjoint events."
104,1,['additivity property'], An infinite sample space,seg_25,"note that this new additivity property is an extension of the previous one because if we choose a3 = a4 = · · · = ∅, then"
